,log_score_0,distance_0,comp_0,log_score_1,distance_1,comp_1,log_score_2,distance_2,comp_2,log_score_3,distance_3,comp_3,log_score_4,distance_4,comp_4
3516,-0.22279826360669217,6.63,0.0,-1.2025011286755556,0.83,0.0,-1.2831910845902543,0.8,0.0,-4.756943510389226,0.67,0.0,-1.8694559476994892,6.02,2
3517,-2.6726810810676698,0.81,0.0,-1.2327091650363293,0.8,0.0,-1.509810123041282,1.0,1.0,-1.2435606119644975,7.14,3.0,-1.2917185634723711,0.83,0
3518,1.7861900926022147,0.77,3.0,-1.5039953142863143,1.0,1.0,-1.270921927342697,5.91,1.0,-1.196927433949872,4.51,1.0,-1.2603163633099173,0.8,0
3519,-0.22848555979042376,3.32,1.0,-1.1926315381166843,5.91,1.0,-5.089851989201368,0.83,1.0,-4.416822512817064,0.98,3.0,-1.5127041883813623,1.0,1
3520,-2.446752245569272,0.59,4.0,-4.682573229896619,0.83,1.0,-1.1999562808607134,7.33,0.0,-1.8810330637205732,7.09,4.0,-1.2359912605639225,5.91,1
3521,-0.2191798228406849,6.97,4.0,-1.1793502426832294,7.33,0.0,-1.2862411153882758,7.48,1.0,-1.126302287609149,6.43,4.0,-4.967700220729155,0.83,1
3522,3.590351869852093,1.76,2.0,-1.2396818351813077,7.48,1.0,-5.183747382612346,0.57,3.0,-1.1262872198390848,7.08,0.0,-1.1783768560145333,7.33,0
3523,-3.1258617559478292,2.1,2.0,-4.812021377792637,0.57,3.0,-1.2076526442392506,6.63,0.0,-2.2357277550908288,7.24,2.0,-1.2624520880037,7.48,1
3524,-0.30005361088963495,1.71,2.0,-1.4414333436393247,6.63,0.0,-5.18387367579939,0.81,0.0,-1.2009471193694077,7.72,1.0,-4.9559005988296905,0.57,3
3525,-2.480141706509013,0.67,0.0,-4.812488935063233,0.81,0.0,1.011756255375738,0.77,3.0,3.3756278644204,7.32,3.0,-1.1984088200854042,6.63,0
3526,-0.21645022813237993,7.14,3.0,1.8880269360633144,0.77,3.0,-1.3102875033581236,3.32,1.0,-4.526603953828005,0.91,1.0,-5.067047693719764,0.81,0
3527,-0.2167277552188452,4.51,1.0,-1.1825352536925748,3.32,1.0,-5.06679766242576,0.59,4.0,-1.1262872139887996,7.34,0.0,1.3182371310982053,0.77,3
3528,-4.00690934457479,0.98,3.0,-4.711320870672766,0.59,4.0,-1.188932685059611,6.97,4.0,-4.587590862902006,0.64,1.0,-1.1904106660480616,3.32,1
3529,-0.2220799618506037,7.09,4.0,-1.1737364440897469,6.97,4.0,2.756643121491306,1.76,2.0,1.6036651705681133,1.13,0.0,-4.956035601125645,0.59,4
3530,-0.21789523409771347,6.43,4.0,3.8322737798660405,1.76,2.0,-3.186231461536769,2.1,2.0,-1.128509136115974,4.71,1.0,-1.1674068232858734,6.97,4
3531,-0.21789511558174768,7.08,0.0,-3.601902366666968,2.1,2.0,-1.5867168223347767,1.71,2.0,-1.244102608018555,7.28,4.0,3.7896274679955266,1.76,2
3532,-0.219639117517962,7.24,2.0,-1.5695443598584498,1.71,2.0,-5.089871065818387,0.67,0.0,-1.1367539470811325,7.96,1.0,-3.3273416244693648,2.1,2
3533,-0.21755619189677883,7.72,1.0,-4.682579374452474,0.67,0.0,-1.3154673035665028,7.14,3.0,-1.1262897768910842,3.39,1.0,-1.5500706620769473,1.71,2
3534,3.439375161465369,7.32,3.0,-1.296279455757082,7.14,3.0,-1.270656360019954,4.51,1.0,-4.974728005322702,1.53,1.0,-4.967715542029175,0.67,0
3535,-2.164076669360398,0.91,1.0,-1.1919571652980023,4.51,1.0,-4.1196132964931795,0.98,3.0,-1.126571235049129,6.91,2.0,-1.2933027331413163,7.14,3
3536,-0.21789511564401245,7.34,0.0,-4.437259740595076,0.98,3.0,-1.8649463088625573,7.09,4.0,-1.1262874834754397,2.52,3.0,-1.2357286663671987,4.51,1
3537,-2.2315924813821724,0.64,1.0,-2.053701230996832,7.09,4.0,-1.1877892308096298,6.43,4.0,-1.183408618381658,2.95,4.0,-4.291103985463341,0.98,3
3538,1.8319949423026285,1.13,0.0,-1.1727414664950209,6.43,4.0,-1.1877890203716899,7.08,0.0,-1.1343982917196531,3.78,0.0,-1.8694989759904341,7.09,4
3539,-0.2178707755798976,4.71,1.0,-1.1727385449346897,7.08,0.0,-1.5754369752770185,7.24,2.0,-5.572533986710282,3.04,0.0,-1.1663232540630963,6.43,4
3540,-0.2156122314601503,7.28,4.0,-2.193814599918068,7.24,2.0,-1.283317080614709,7.72,1.0,-4.895711963237069,0.69,3.0,-1.1663229144236789,7.08,0
3541,-0.2178774619243562,7.96,1.0,-1.264648763788046,7.72,1.0,5.88831659052002,7.32,3.0,-1.1262872139887987,7.07,4.0,-1.7038744019160508,7.24,2
3542,-0.21789511564401245,3.39,1.0,5.4888852262153645,7.32,3.0,-4.8872892798508065,0.91,1.0,-4.758345790090667,0.86,3.0,-1.2226159621590857,7.72,1
3543,-2.3853413681053928,1.53,1.0,-4.530599702230983,0.91,1.0,-1.1877890141515475,7.34,0.0,0.9189384641733734,1.34,2.0,5.874896019967493,7.32,3
3544,-0.21789211582908574,6.91,2.0,-1.1727385441121594,7.34,0.0,-4.928954209734943,0.64,1.0,-1.1262872139888003,7.63,2.0,-4.77603375432009,0.91,1
3545,-0.21789551128889162,2.52,3.0,-4.549492676021489,0.64,1.0,0.9955299631496501,1.13,0.0,-1.126360102233538,7.38,1.0,-1.166322910212944,7.34,0
3546,-0.22747853939864662,2.95,4.0,1.8119937968033515,1.13,0.0,-1.1901524546399413,4.71,1.0,-1.1309225031721581,0.81,3.0,-4.83160591106846,0.64,1
3547,-0.21784442656149777,3.78,0.0,-1.1730538596861577,4.71,1.0,-1.3160713532230657,7.28,4.0,-3.3848666917887167,5.9,2.0,1.7635330815380188,1.13,0
3548,-3.477673614915925,3.04,0.0,-1.2969139490405088,7.28,4.0,-1.2029506845583453,7.96,1.0,3.453532838818873,3.33,1.0,-1.1679285257154854,4.71,1
3549,-2.672671422489721,0.69,3.0,-1.1873092291351834,7.96,1.0,-1.1877928913027413,3.39,1.0,-12.771056108507306,0.71,1.0,-1.2932809026906906,7.28,4
3550,-0.21789511564401245,7.07,4.0,-1.1727405980632726,3.39,1.0,-4.94334754731908,1.53,1.0,-1.6186373315776592,7.56,4.0,-1.1730228662426352,7.96,1
3551,-2.4465873815996035,0.86,3.0,-5.386268007828595,1.53,1.0,-1.1880906104160507,6.91,2.0,-1.5385095902095471,0.6,0.0,-1.1663267559136359,3.39,1
3552,1.115958842747676,1.34,2.0,-1.1727772519798796,6.91,2.0,-1.1877892713454103,2.52,3.0,0.9189412672434295,1.31,0.0,-4.969856174222579,1.53,1
3553,-0.2178951156440144,7.63,2.0,-1.1727387745325812,2.52,3.0,-1.2507714791750517,2.95,4.0,-1.1262872139888243,7.25,0.0,-1.1665267222867528,6.91,2
3554,-0.21789428791706264,7.38,1.0,-1.2296841508829828,2.95,4.0,-1.1998464999783636,3.78,0.0,-1.2624963775331945,7.43,1.0,-1.1663231575646726,2.52,3
3555,-0.21788799216191532,0.81,3.0,-1.1792711603824124,3.78,0.0,-5.568123773624866,3.04,0.0,-1.1262872139887987,7.03,1.0,-1.217831084963306,2.95,4
3556,-0.21625199415626742,5.9,2.0,-6.012708899883298,3.04,0.0,-5.183872145215024,0.69,3.0,-4.7569437121381055,0.63,0.0,-1.1782650342756877,3.78,0
3557,3.5636146715022123,3.33,1.0,-4.812488033000778,0.69,3.0,-1.1877890141515468,7.07,4.0,-1.1262872139685827,3.76,2.0,-5.632979651669519,3.04,0
3558,-6.261466572621643,0.71,1.0,-1.1727385441121598,7.07,4.0,-5.066990092276839,0.86,3.0,-1.2101789799879974,7.27,0.0,-5.035167941359813,0.69,3
3559,-0.27053524994547196,7.56,4.0,-4.704309648729501,0.86,3.0,1.1570218779575527,1.34,2.0,-1.1262873339715709,1.58,4.0,-1.1663229102129433,7.07,4
3560,-1.4533069872444428,0.6,0.0,0.2875520521048416,1.34,2.0,-1.1877890141515477,7.63,2.0,-1.1270536599881977,5.3,0.0,-4.956110710102734,0.86,3
3561,1.115967539360657,1.31,0.0,-1.1727385441121612,7.63,2.0,-1.187866292205244,7.38,1.0,-4.85173638025236,0.55,4.0,1.1454419115694565,1.34,2
3562,-0.21789511564401218,7.25,0.0,-1.1727484173570193,7.38,1.0,-1.1945597982904872,0.81,3.0,-1.1263289199182265,7.87,1.0,-1.166322910212944,7.63,2
3563,-0.21148352601454445,7.43,1.0,-1.179246012672114,0.81,3.0,-1.9869867782853015,5.9,2.0,-1.5492108211069604,5.61,1.0,-1.1663751370165414,7.38,1
3564,-0.21789511564401245,7.03,1.0,-3.2290637349465636,5.9,2.0,5.998116161392689,3.33,1.0,-3.534876596886794,1.17,0.0,-1.1692601769202111,0.81,3
3565,-2.480141685315653,0.63,0.0,5.365385241272158,3.33,1.0,-13.100660369650099,0.71,1.0,-1.5384944180702638,0.59,0.0,-2.2833205348820953,5.9,2
3566,-0.21789511564196143,3.76,2.0,-14.261460975853227,0.71,1.0,-1.7020741071584111,7.56,4.0,1.5214862740512123,0.72,1.0,5.95575975953183,3.33,1
3567,-0.21654719512831014,7.27,0.0,-1.5376472852908072,7.56,4.0,-1.5098224193773067,0.6,0.0,-1.2206747794030495,1.06,2.0,-12.985884301290774,0.71,1
3568,-0.2178951144826702,1.58,4.0,-1.5040092688072302,0.6,0.0,1.157021186241579,1.31,0.0,-4.895647026823521,0.5,2.0,-1.660792037803341,7.56,4
3569,-0.21785456997329383,5.3,0.0,0.34432754098998,1.31,0.0,-1.1877890141515737,7.25,0.0,-1.126287468469723,6.41,1.0,-1.512740294191326,0.6,0
3570,-2.6191629952950057,0.55,4.0,-1.1727385441121634,7.25,0.0,-1.315940791615591,7.43,1.0,-1.126303040355244,8.14,2.0,1.145444488645544,1.31,0
3571,-0.21789073362722566,7.87,1.0,-1.2932958937238648,7.43,1.0,-1.1877890141515468,7.03,1.0,-1.5385180953860045,0.66,1.0,-1.166322910212962,7.25,0
3572,-0.2342756143798783,5.61,1.0,-1.1727385441121598,7.03,1.0,-5.089871059709858,0.63,0.0,-1.1262872139887987,7.16,0.0,-1.2910033583626865,7.43,1
3573,-3.13677875299091,1.17,0.0,-4.682579409679233,0.63,0.0,-1.187789014125727,3.76,2.0,-1.1262872141024387,6.41,0.0,-1.1663229102129433,7.03,1
3574,-1.4533030680017922,0.59,0.0,-1.1727385441075915,3.76,2.0,-1.287011460252717,7.27,0.0,-1.1266842348077368,5.53,1.0,-4.967715539333504,0.63,0
3575,1.5479911874285512,0.72,1.0,-1.2087171270757504,7.27,0.0,-1.1877889880913304,1.58,4.0,-4.69573709879052,2.69,2.0,-1.166322910196379,3.76,2
3576,-0.21747702315495934,1.06,2.0,-1.1727385665629757,1.58,4.0,-1.1890271120318152,5.3,0.0,-1.1345446136157142,6.13,0.0,-1.2594859306793984,7.27,0
3577,-2.6725687944784795,0.5,2.0,-1.1740000544385267,5.3,0.0,-5.164075595871795,0.55,4.0,-2.7157140756716,0.47,0.0,-1.1663228951625395,1.58,4
3578,-0.21789548925939195,6.41,1.0,-4.80568311325174,0.55,4.0,-1.1878598309166217,7.87,1.0,-1.2106627159454741,4.35,1.0,-1.1677813181075014,5.3,0
3579,-0.21789913382639178,8.14,2.0,-1.1728099568562875,7.87,1.0,-1.458927374341553,5.61,1.0,-5.0055225331883655,2.74,2.0,-5.052461499619583,0.55,4
3580,-1.453337513695317,0.66,1.0,-1.3366377209640847,5.61,1.0,-3.2029254828536917,1.17,0.0,-1.1262872139887987,7.19,4.0,-1.1663940581088068,7.87,1
3581,-0.21789511564401232,7.16,0.0,-3.61024763024799,1.17,0.0,-1.5098151505772899,0.59,0.0,3.7388502066096665,0.47,2.0,-1.3528859747393325,5.61,1
3582,-0.21789511564280176,6.41,0.0,-1.5040024919104682,0.59,0.0,0.7393569930693356,0.72,1.0,-1.1262872143264138,5.48,1.0,-3.336162560847832,1.17,0
3583,-0.21844150077743416,5.53,1.0,1.8508345331090597,0.72,1.0,-1.301450675729812,1.06,2.0,-1.243426484402662,7.38,3.0,-1.5127384516287996,0.59,0
3584,-2.4164420259941384,2.69,2.0,-1.2293250237466542,1.06,2.0,-5.183587740848697,0.5,2.0,-1.1262872187606474,7.14,0.0,-4.963147733850351,0.72,1
3585,-0.21794311364328736,6.13,0.0,-4.812419293035366,0.5,2.0,-1.1877892570244686,6.41,1.0,3.3756278644204,1.8,3.0,-1.2774024842291327,1.06,2
3586,-2.4515059703264384,0.47,0.0,-1.1727387617024463,6.41,1.0,-1.187797712666967,8.14,2.0,-1.1262872457093003,3.74,3.0,-5.066977524031149,0.5,2
3587,-0.21652568236281197,4.35,1.0,-1.172742090092721,8.14,2.0,-1.5098511989914494,0.66,1.0,-1.130917182213257,6.64,0.0,-1.166323143791718,6.41,1
3588,-2.389258193382739,2.74,2.0,-1.5040133034541048,0.66,1.0,-1.1877890141515468,7.16,0.0,-1.1548812000039566,6.98,2.0,-1.1663292484556036,8.14,2
3589,-0.21789511564401245,7.19,4.0,-1.172738544112159,7.16,0.0,-1.1877890142723708,6.41,0.0,-1.1262872139916065,7.26,2.0,-1.512760338738219,0.66,1
3590,3.742367030174499,0.47,2.0,-1.1727385441281357,6.41,0.0,-1.1881580031052321,5.53,1.0,-1.12694695674798,7.0,4.0,-1.1663229102129433,7.16,0
3591,-0.21789511583879914,5.48,1.0,-1.1730684192086218,5.53,1.0,-5.032543022435499,2.69,2.0,-1.1262871863133976,7.37,2.0,-1.1663229102947343,6.41,0
3592,-0.2164493259389159,7.38,3.0,-4.653578732448145,2.69,2.0,-1.2001349978910223,6.13,0.0,-1.498797545161131,1.27,1.0,-1.1666790810933407,5.53,1
3593,-0.21789511545032797,7.14,0.0,-1.179398485049817,6.13,0.0,-2.874100627197292,0.47,0.0,-1.1263576086981226,6.49,0.0,-4.909420137500788,2.69,2
3594,3.439375161465369,1.8,3.0,-2.7829997521724428,0.47,0.0,-1.2873864605271852,4.35,1.0,-3.100756740915674,0.69,3.0,-1.1784825435615225,6.13,0
3595,-0.21789513394523058,3.74,3.0,-1.2355515541541235,4.35,1.0,-5.081214304393986,2.74,2.0,-1.126287213989246,7.44,1.0,-3.3251346041855094,0.47,0
3596,-0.21504970630979114,6.64,0.0,-5.470213544290367,2.74,2.0,-1.1877890141515468,7.19,4.0,-4.739314294727883,1.07,1.0,-1.2642429827183201,4.35,1
3597,-0.21750117475388173,6.98,2.0,-1.1727385441121598,7.19,4.0,2.1588939782718706,0.47,2.0,-1.129703212135008,0.6,0.0,-5.030558832024998,2.74,2
3598,-0.2178951156460976,7.26,2.0,3.8563953064476046,0.47,2.0,-1.187789014628624,5.48,1.0,-1.126427790092992,4.05,1.0,-1.1663229102129433,7.19,4
3599,-0.21789418346592437,7.0,4.0,-1.1727385444969298,5.48,1.0,-1.3154650621580977,7.38,3.0,-4.895713244162031,0.6,3.0,3.664447956819329,0.47,2
3600,-0.2178950967230326,7.37,2.0,-1.2962529569723338,7.38,3.0,-1.1877890212442477,7.14,0.0,-1.1262984742222828,6.02,1.0,-1.166322910609579,5.48,1
3601,-1.4670905200936704,1.27,1.0,-1.1727385509696913,7.14,0.0,5.8883163609386076,1.8,3.0,-1.1262872144093221,7.52,1.0,-1.2932893718999883,7.38,3
3602,-0.21795294036911106,6.49,0.0,5.4885611202974065,1.8,3.0,-1.187789058975757,3.74,3.0,-1.6195721680925868,1.95,2.0,-1.1663229171721414,7.14,0
3603,-2.7133086254596774,0.69,3.0,-1.1727385802630557,3.74,3.0,-1.1901849763771235,6.64,0.0,-4.748862516387758,0.62,4.0,5.87488990677384,1.8,3
3604,-0.21789511564412814,7.44,1.0,-1.176272487738882,6.64,0.0,-1.2183328907041635,6.98,2.0,-1.1425538786974974,1.5,4.0,-1.1663229474786518,3.74,3
3605,-2.4731405940632465,1.07,1.0,-1.1772223812523386,6.98,2.0,-1.1877890141536251,7.26,2.0,-1.1262872139887987,4.89,1.0,-1.1717796107146425,6.64,0
3606,-0.21994363680224568,0.6,0.0,-1.1727385441139142,7.26,2.0,-1.1887580638160018,7.0,4.0,-13.51477709625607,0.64,0.0,-1.1880765401843518,6.98,2
3607,-0.21791430127404401,4.05,1.0,-1.173667378918781,7.0,4.0,-1.1877889440650058,7.37,2.0,-1.9327093524554357,0.88,4.0,-1.1663229102149923,7.26,2
3608,-2.6726810810676698,0.6,3.0,-1.1727385247180455,7.37,2.0,-1.43868887868419,1.27,1.0,-1.5387554967048716,1.01,2.0,-1.166881413809677,7.0,4
3609,-0.21789466729286705,6.02,1.0,-1.4829576832153708,1.27,1.0,-1.1880039994376872,6.49,0.0,-1.2413539331727625,7.21,0.0,-1.1663228698287798,7.37,2
3610,-0.217895115643426,7.52,1.0,-1.1727966144191353,6.49,0.0,-2.8660768593075288,0.69,3.0,-1.1350611979984258,5.4,2.0,-1.549688588673538,1.27,1
3611,-0.2738024189518708,1.95,2.0,-2.692528522254703,0.69,3.0,-1.1877890141517997,7.44,1.0,-1.3636385957791866,1.02,0.0,-1.166449852179081,6.49,0
3612,-2.430632018728469,0.62,4.0,-1.172738544112268,7.44,1.0,-5.068736592245148,1.07,1.0,-1.1262872169593818,1.07,1.0,-4.25386576826326,0.69,3
3613,-0.22593704336770357,1.5,4.0,-4.67780251861725,1.07,1.0,-1.1931707492425865,0.6,0.0,-10.928253687587711,1.79,1.0,-1.1663229102131287,7.44,1
3614,-0.21789511564401245,4.89,1.0,-1.1757633060995476,0.6,0.0,-1.187843700202081,4.05,1.0,-1.130286489031936,7.12,0.0,-4.963026498101233,1.07,1
3615,-6.589829226820619,0.64,0.0,-1.172771792682188,4.05,1.0,-5.18387367579939,0.6,3.0,-1.126287212380293,7.27,0.0,-1.169486498939212,0.6,0
3616,-0.22787477282395815,0.88,4.0,-4.812488935063233,0.6,3.0,-1.1878057781272353,6.02,1.0,-1.1262871983537108,7.17,0.0,-1.16633530477946,4.05,1
3617,-1.4508860978905478,1.01,2.0,-1.1727547347398133,6.02,1.0,-1.1877890147696413,7.52,1.0,-1.8900487824039425,0.84,4.0,-5.067047693719764,0.6,3
3618,-0.21635580160134626,7.21,0.0,-1.172738544706256,7.52,1.0,-1.704825144597355,1.95,2.0,-2.242665770576935,6.64,2.0,-1.1663393641553783,6.02,1
3619,-0.2177922295145203,5.4,2.0,-1.6484363740584738,1.95,2.0,-5.055687602263059,0.62,4.0,-1.12628721482151,7.26,2.0,-1.8313596468320905,7.52,1
3620,-1.4130789944349402,1.02,0.0,-4.691474863603152,0.62,4.0,-1.214619442659736,1.5,4.0,-1.1401689957319379,2.68,0.0,-1.677737171333284,1.95,2
3621,-0.21789511564401245,1.07,1.0,-1.180683856677433,1.5,4.0,-1.1877890141515468,4.89,1.0,-5.005522301050182,0.67,3.0,-4.952447650845237,0.62,4
3622,-6.713422470510779,1.79,1.0,-1.1727385441121598,4.89,1.0,-13.941289200238831,0.64,0.0,0.44301502124421455,0.62,4.0,-1.179490096701179,1.5,4
3623,-0.21818549117452443,7.12,0.0,-14.93382575943644,0.64,0.0,-1.8850399702039167,0.88,4.0,-1.2847662551690562,0.92,2.0,-1.1663229102129433,4.89,1
3624,-0.21789511566390912,7.27,0.0,-2.065270289060054,0.88,4.0,-1.5098927510061833,1.01,2.0,-2.020186381824255,1.84,4.0,-13.82771869177954,0.64,0
3625,-0.2178951153767761,7.17,0.0,-1.5039088920921564,1.01,2.0,-1.314097705697937,7.21,0.0,-1.219685067232258,2.73,2.0,-1.8900332451128887,0.88,4
3626,-0.2237394982699474,0.84,4.0,-1.2951362301957088,7.21,0.0,-1.1971202319393666,5.4,2.0,-1.126306862811845,1.54,1.0,-1.5120318131145587,1.01,2
3627,-0.21953454646992904,6.64,2.0,-1.1739792914660807,5.4,2.0,-1.3546113159582445,1.02,0.0,-1.126288414476032,4.63,3.0,-1.292663877231153,7.21,0
3628,-0.21789511647002213,7.26,2.0,-1.4225784551508636,1.02,0.0,-1.1877890186454598,1.07,1.0,-5.005522301050501,2.48,2.0,-1.17271828158892,5.4,2
3629,-0.2274935194695645,2.68,0.0,-1.172738546492828,1.07,1.0,-11.005331545036416,1.79,1.0,-1.2196864114794062,1.75,1.0,-1.3970203056955577,1.02,0
3630,-2.389258072728889,0.67,3.0,-11.148588119745513,1.79,1.0,-1.1896494235592945,7.12,0.0,-1.126315785954912,7.05,4.0,-1.1663229146704044,1.07,1
3631,0.5631415991330435,0.62,4.0,-1.1741241381184246,7.12,0.0,-1.1877890124512895,7.27,0.0,-1.1262872139887987,7.47,2.0,-9.703211582190685,1.79,1
3632,-0.2197603439714413,0.92,2.0,-1.1727385439096114,7.27,0.0,-1.1877889927041285,7.17,0.0,-2.5905767073155785,4.41,0.0,-1.1667508029601479,7.12,0
3633,-0.22489862314984513,1.84,4.0,-1.1727385235469214,7.17,0.0,-1.8738382865032983,0.84,4.0,-3.5761405794364904,0.95,0.0,-1.1663229090618683,7.27,0
3634,-0.21659683899877444,2.73,2.0,-2.0570906709432184,0.84,4.0,-2.1931938420255737,6.64,2.0,-1.1262872145815392,7.04,0.0,-1.166322901018046,7.17,0
3635,-0.2178940985539427,1.54,1.0,-2.325487523474562,6.64,2.0,-1.1877890175527335,7.26,2.0,-1.173060728214337,1.53,2.0,-1.8781887472956886,0.84,4
3636,-0.21789512372797215,4.63,3.0,-1.1727385463384088,7.26,2.0,-1.2232990024447654,2.68,0.0,-5.252434107459887,1.59,0.0,-1.2624407262655426,6.64,2
3637,-2.3892581933843147,2.48,2.0,-1.1836223210332184,2.68,0.0,-5.081213891096372,0.67,3.0,-5.005514682018363,2.21,0.0,-1.1663229129221118,7.26,2
3638,-0.21661634436749597,1.75,1.0,-5.470213293208794,0.67,3.0,0.01898446792733255,0.62,4.0,-4.482628974528167,0.79,4.0,-1.188784393653078,2.68,0
3639,-0.21789913779094133,7.05,4.0,0.812435282864385,0.62,4.0,-1.3573669048728805,0.92,2.0,-1.1262872146422676,8.48,0.0,-5.0305583892933035,0.67,3
3640,-0.21789511564401218,7.47,2.0,-1.2947680835834254,0.92,2.0,-1.2732024136181905,1.84,4.0,-1.1262872448442867,7.6,4.0,0.5907771868665266,0.62,4
3641,-2.469016194848803,4.41,0.0,-1.5570958251884484,1.84,4.0,-1.3007208478248378,2.73,2.0,3.7090491764606757,3.34,0.0,-1.3139124309017263,0.92,2
3642,-3.3232539084241868,0.95,0.0,-1.2416179848029363,2.73,2.0,-1.1878181993020696,1.54,1.0,0.44301502124421455,0.47,1.0,-1.2407028137170648,1.84,4
3643,-0.2178951159859933,7.04,0.0,-1.1727668886352232,1.54,1.0,-1.1877890299685414,4.63,3.0,0.4792886614108076,0.78,3.0,-1.2771402370415819,2.73,2
3644,-0.22926320301509748,1.53,2.0,-1.1727387759170629,4.63,3.0,-5.081213891096828,2.48,2.0,-1.1262808559151527,5.92,0.0,-1.1663517001979022,1.54,1
3645,-2.2356167486937455,1.59,0.0,-5.470213293209566,2.48,2.0,-1.300741551254024,1.75,1.0,-1.1262872139887987,6.44,1.0,-1.1663229102125998,4.63,3
3646,-2.389306261898195,2.21,0.0,-1.2416208615765232,1.75,1.0,-1.1877998619208794,7.05,4.0,-1.1262872226681242,7.17,0.0,-5.030558420277623,2.48,2
3647,-2.6196429500947445,0.79,4.0,-1.1727449898563285,7.05,4.0,-1.1877890141515464,7.47,2.0,-1.1268943068979782,2.92,0.0,-1.2771530838075524,1.75,1
3648,-0.21789511564661818,8.48,0.0,-1.1727385441121598,7.47,2.0,-2.572045943752872,4.41,0.0,-1.518437879260124,5.98,1.0,-1.1663253442101276,7.05,4
3649,-0.21789517558222032,7.6,4.0,-2.7042849773143267,4.41,0.0,-3.2076321063686213,0.95,0.0,-4.895713199040443,0.77,1.0,-1.1663229102129433,7.47,2
3650,3.622736750370235,3.34,0.0,-3.6360053051864867,0.95,0.0,-1.1877890149891381,7.04,0.0,-1.1270431461370662,4.01,1.0,-2.547571725447965,4.41,0
3651,0.5631415991330435,0.47,1.0,-1.17273854478769,7.04,0.0,-1.387312926132428,1.53,2.0,-4.772236369691361,1.94,2.0,5.3790058508724155,0.95,0
3652,0.591327603689932,0.78,3.0,-1.2748985522810272,1.53,2.0,-5.130513035150739,1.59,0.0,-1.5326189823060312,1.05,2.0,-1.1663229109093043,7.04,0
3653,-0.21789503230244806,5.92,0.0,-5.899414761833468,1.59,0.0,-5.081200471268396,2.21,0.0,-1.1262872139887987,5.45,1.0,-1.2877712729166495,1.53,2
3654,-0.21789511564401245,6.44,1.0,-5.470202573274732,2.21,0.0,-5.160926078032471,0.79,4.0,-1.1263006313152397,5.82,0.0,-5.109667496374803,1.59,0
3655,-0.2178951220923475,7.17,0.0,-4.720034957558936,0.79,4.0,-1.187789015140148,8.48,0.0,-1.126293863651481,6.53,1.0,-5.030548356257956,2.21,0
3656,-0.2178942538141727,2.92,0.0,-1.1727385446366343,8.48,0.0,-1.1877890615312967,7.6,4.0,-1.394944850561357,3.81,0.0,-5.040270134356694,0.79,4
3657,-0.24972052194723268,5.98,1.0,-1.1727385866484468,7.6,4.0,6.240870956743584,3.34,0.0,-1.1262872139887987,7.0,2.0,-1.1663229111935258,8.48,0
3658,-2.6726809545052324,0.77,1.0,5.709510780874947,3.34,0.0,0.019262528073042295,0.47,1.0,-1.126287751504716,7.08,2.0,-1.1663229572007094,7.6,4
3659,-0.2178484331340543,4.01,1.0,0.812435282864385,0.47,1.0,0.0206354307860952,0.78,3.0,-1.1269725548759597,7.1,3.0,6.090511342047252,3.34,0
3660,-2.485770900016617,1.94,2.0,0.8195448243891956,0.78,3.0,-1.1877799584233422,5.92,0.0,-1.12628721398881,8.25,0.0,0.590829059549203,0.47,1
3661,-1.4394565109556388,1.05,2.0,-1.1727299521711212,5.92,0.0,-1.1877890141515468,6.44,1.0,-1.291687141441118,3.41,3.0,0.6021472776725774,0.78,3
3662,-0.21789511564401245,5.45,1.0,-1.1727385441121598,6.44,1.0,-1.187789020579909,7.17,0.0,-1.2563009701204029,2.81,1.0,-1.1663189641528064,5.92,0
3663,-0.2179061388957508,5.82,0.0,-1.1727385495382128,7.17,0.0,-1.1886806217255999,2.92,0.0,-1.8643270795617262,6.92,0.0,-1.1663229102129433,6.44,1
3664,-0.21789484535116113,6.53,1.0,-1.173595524300479,2.92,0.0,-1.5697870040154174,5.98,1.0,-4.890140931006786,0.53,1.0,-1.1663229165501925,7.17,0
3665,-0.21607275701534404,3.81,0.0,-1.346536288520025,5.98,1.0,-5.183873639046053,0.77,1.0,-1.1361935286313967,0.71,0.0,-1.1667049803832426,2.92,0
3666,-0.21789511564401245,7.0,2.0,-4.812488887270858,0.77,1.0,-1.1890108010660285,4.01,1.0,-1.1262879205362564,7.26,2.0,-1.4850935748855945,5.98,1
3667,-0.21789511564401245,7.08,2.0,-1.1739871312627814,4.01,1.0,-5.088771612647098,1.94,2.0,-1.1222395651819452,4.42,0.0,-5.067047647239973,0.77,1
3668,-0.21789972987205464,7.1,3.0,-4.708719324504474,1.94,2.0,-1.495411134867803,1.05,2.0,-1.2434636415185063,0.84,0.0,-1.1677678713837398,4.01,1
3669,-0.21789511564401245,8.25,0.0,-1.4993015818248425,1.05,2.0,-1.1877890141515468,5.45,1.0,-1.1197079784448798,4.85,1.0,-4.968611328013487,1.94,2
3670,-0.21205204036918623,3.41,3.0,-1.1727385441121598,5.45,1.0,-1.1878299717350758,5.82,0.0,-1.126287213992105,6.77,2.0,-1.5039424765354705,1.05,2
3671,-0.22166535162594495,2.81,1.0,-1.172749617859629,5.82,0.0,-1.1877989013729806,6.53,1.0,-4.756943724951012,2.01,2.0,-1.1663229102129433,5.45,1
