"X_ScoreRateH";"X_ScoreRateA";"X_ConcedeRateH";"X_ConcedeRateA";"X_CornerRatioH";"X_CornerRatioA";"X_FoulRatioH";"X_FoulRatioA";"GoalsScored"
0.956521739;3.391304348;1.391304348;1.130434783;0.482213439;0.642201835;0.53611557;0.414414414;3
1.714285714;0.714285714;0.857142857;1;0.523809524;0.413333333;0.497512438;0.455882353;3
3.666666667;1;0.666666667;1.666666667;0.72972973;0.545454545;0.431818182;0.522222222;5
2.903225806;1.064516129;0.741935484;1.258064516;0.720779221;0.396875;0.392899408;0.509533898;4
1.318181818;1.181818182;1.909090909;1.545454545;0.496503497;0.423868313;0.471854305;0.492207792;4
1.685714286;0.857142857;1.457142857;1.514285714;0.4625;0.501362398;0.455737705;0.515182186;2
1.388888889;1.444444444;1.25;1.416666667;0.602409639;0.635097493;0.555841924;0.396097561;3
1.375;1.333333333;1.708333333;1.333333333;0.541666667;0.391666667;0.525132275;0.518808777;3
0.861111111;0.972222222;2.027777778;1.527777778;0.512254902;0.485788114;0.517928287;0.530982906;7
1.058823529;1.588235294;1.470588235;1.117647059;0.548780488;0.566666667;0.457831325;0.475587703;5
1.230769231;1.846153846;1.846153846;1.307692308;0.5;0.583333333;0.493765586;0.543269231;1
1.3;3;1.3;0.7;0.420560748;0.660550459;0.553435115;0.424561404;3
0.75;1.5;1.35;1.6;0.374384236;0.504545455;0.497227357;0.478193146;6
0.96969697;1.121212121;1.424242424;1.787878788;0.443877551;0.507425743;0.510832383;0.485106383;2
1.5;0.833333333;1.5;1.666666667;0.459016393;0.581818182;0.545454545;0.542713568;3
1.066666667;1.2;2.133333333;1.4;0.363057325;0.51875;0.544827586;0.548179872;0
2;1.5;0;0.5;0.764705882;0.272727273;0.444444444;0.423076923;2
0.964285714;1.071428571;1.535714286;1.107142857;0.448387097;0.511041009;0.466942149;0.463354037;3
1.777777778;1.444444444;1.444444444;1.407407407;0.455830389;0.509615385;0.442136499;0.452729694;1
0.5;0.5;1.5;2;0.483870968;0.47826087;0.527272727;0.545454545;2
1.666666667;0.933333333;1.4;2;0.480263158;0.537572254;0.455555556;0.528037383;6
3.380952381;1.285714286;0.904761905;1.19047619;0.52238806;0.502222222;0.446280992;0.471731449;6
1.142857143;0.928571429;1.821428571;1.392857143;0.509589041;0.506993007;0.47361809;0.533163265;1
1.176470588;0.96969697;1.5;1.515151515;0.489361702;0.501392758;0.511551155;0.530106257;5
0.739130435;1.782608696;1.565217391;0.869565217;0.347639485;0.420353982;0.482866044;0.481132075;3
2.72972973;1.081081081;1;1.297297297;0.600484262;0.4725;0.464699684;0.551692589;4
1.035714286;1;1.357142857;1.392857143;0.44;0.505791506;0.516733601;0.535483871;1
0.935483871;0.903225806;1.483870968;1.580645161;0.451351351;0.458064516;0.509803922;0.520366599;3
1.388888889;1.277777778;1.5;1.444444444;0.491071429;0.561576355;0.533203125;0.516314779;2
1.166666667;0.666666667;0.666666667;1.5;0.317073171;0.46031746;0.550632911;0.503184713;3
1.272727273;1.545454545;2.181818182;1;0.527272727;0.584070796;0.498550725;0.536656891;1
1;1.75;1.75;0.75;0.4375;0.576923077;0.581967213;0.504132231;2
1.166666667;3.055555556;1.333333333;0.611111111;0.658823529;0.744318182;0.378640777;0.407949791;5
1.323529412;1.294117647;1.470588235;1.911764706;0.419889503;0.481389578;0.534802784;0.448775056;1
0.970588235;1.705882353;1.411764706;0.794117647;0.451851852;0.631147541;0.508888889;0.524654832;4
1.529411765;1.088235294;1.441176471;1.352941176;0.529411765;0.467048711;0.546666667;0.503937008;5
1.958333333;1.291666667;0.958333333;1.416666667;0.650735294;0.420664207;0.503566334;0.497034401;1
1.5;1.34375;1.53125;2;0.403314917;0.4933687;0.503808487;0.443914081;2
1.615384615;0.769230769;1;1.153846154;0.560810811;0.54676259;0.558080808;0.530769231;3
1.7;0.6;1;2.4;0.594059406;0.378640777;0.533742331;0.540925267;2
1.944444444;0.611111111;1;1.611111111;0.636986301;0.5;0.473977695;0.538022814;2
2.6875;0.9375;0.5625;1.375;0.694805195;0.422077922;0.498938429;0.519114688;5
1.066666667;1.133333333;1.866666667;1.533333333;0.5;0.5;0.487068966;0.503171247;4
0.851851852;1.185185185;1.62962963;1.37037037;0.461832061;0.498233216;0.515931373;0.514619883;0
3.192307692;1.115384615;1.153846154;2.153846154;0.644067797;0.5;0.422600619;0.457848837;2
3.181818182;0.909090909;1;1.545454545;0.563559322;0.43062201;0.426829268;0.505970149;2
1;1;1.333333333;2;0.559440559;0.426356589;0.474285714;0.529411765;3
1.85;0.95;1.55;1.4;0.52173913;0.403940887;0.528399312;0.529874214;5
1.3;1.15;1.55;1.25;0.518181818;0.507177033;0.461818182;0.561889251;4
0.692307692;0.923076923;1.538461538;1.769230769;0.405063291;0.556451613;0.446194226;0.518181818;2
0.911764706;1;1.558823529;1.441176471;0.507507508;0.432795699;0.489690722;0.547861507;5
0.85;0.8;1.65;1.4;0.402489627;0.5;0.490467938;0.54778157;1
1.3;1.1;2.3;1.4;0.514285714;0.464566929;0.552980132;0.501901141;5
1.857142857;0.857142857;1.047619048;1.619047619;0.529850746;0.379591837;0.456451613;0.520947177;4
0.92;1.16;1.6;1.28;0.445482866;0.490272374;0.507544582;0.541884817;0
1.081081081;1.027027027;1.351351351;1.405405405;0.466307278;0.477272727;0.498609824;0.536090835;3
0.714285714;1.892857143;1.642857143;0.821428571;0.379928315;0.584980237;0.489769821;0.481176471;2
1.257142857;1.228571429;1.885714286;1.342857143;0.486618005;0.459317585;0.442497262;0.50464135;2
1;0.818181818;1.909090909;1.181818182;0.424028269;0.512367491;0.563667233;0.527118644;2
1.333333333;0.666666667;0.333333333;1.666666667;0.666666667;0.621621622;0.523809524;0.452631579;4
2;0.5;2.5;2;0.52;0.615384615;0.53968254;0.416666667;4
2.5;0.75;0.75;0.75;0.617021277;0.523809524;0.465116279;0.515384615;8
1.5;0;2.5;3.5;0.333333333;0.333333333;0.531914894;0.5;3
1.578947368;1.210526316;1.526315789;2.052631579;0.416267943;0.491735537;0.504655493;0.472998138;2
1.419354839;0.677419355;0.967741935;1.64516129;0.527377522;0.394822006;0.538829152;0.484988453;0
0.571428571;0.857142857;1.714285714;1.571428571;0.322580645;0.608108108;0.495283019;0.525862069;1
0.837837838;0.594594595;1.486486486;1.756756757;0.393700787;0.390625;0.557114228;0.479802956;3
1.7;0.9;0.833333333;1.5;0.633928571;0.537974684;0.526140156;0.537544696;5
0.857142857;0.928571429;2;1.428571429;0.409722222;0.426751592;0.568807339;0.618937644;1
0.818181818;0.878787879;1.727272727;1.575757576;0.443148688;0.459375;0.543005181;0.508525577;4
1.432432432;2.486486486;1.756756757;0.540540541;0.453164557;0.65974026;0.46450482;0.425462459;4
1.592592593;0.814814815;1.148148148;1.851851852;0.528428094;0.415492958;0.566508314;0.566666667;3
1.333333333;1.939393939;0.909090909;0.787878788;0.53968254;0.558064516;0.534078212;0.474593496;1
1.6;1;1.3;1.3;0.518181818;0.55;0.449612403;0.478723404;4
1.21875;2.78125;1.25;0.59375;0.49382716;0.647058824;0.518962076;0.390986602;2
1;1;1.25;1.375;0.508928571;0.551282051;0.525581395;0.495689655;3
3.4;1.7;0.85;1.1;0.570135747;0.580310881;0.428290766;0.536277603;3
1.24;1.36;1.4;1.32;0.421428571;0.388235294;0.501133787;0.518018018;0
1.407407407;1.148148148;0.925925926;1.37037037;0.465838509;0.434640523;0.468112245;0.498395722;2
0.9;2.866666667;1.733333333;0.733333333;0.404984424;0.717171717;0.562632696;0.39382716;5
1.222222222;2.972222222;1.222222222;0.944444444;0.490084986;0.581047382;0.515473033;0.410503751;5
3.086956522;1.608695652;0.52173913;1.391304348;0.674509804;0.55078125;0.430555556;0.543175487;3
1.5;1.125;1.1875;1.375;0.520408163;0.479289941;0.543650794;0.520076482;3
2;0.6;0.8;1.2;0.409090909;0.481481481;0.52866242;0.505952381;2
0.935483871;1.419354839;1.870967742;1.322580645;0.446808511;0.464071856;0.508064516;0.486904762;5
2.7;1.133333333;1.066666667;2.1;0.59047619;0.501449275;0.46882793;0.498853211;5
1.52;0.92;1.6;1.24;0.50729927;0.522088353;0.468629962;0.538057743;3
0.636363636;0.909090909;1.590909091;1.409090909;0.520361991;0.565420561;0.533127889;0.485759494;0
1;1.368421053;1.263157895;1.631578947;0.40990991;0.519047619;0.515947467;0.459302326;0
2.611111111;2.944444444;0.611111111;0.666666667;0.683060109;0.576923077;0.491651206;0.401941748;0
0.25;0.5;1.5;2.25;0.416666667;0.38;0.504504505;0.567567568;2
1.344827586;1.448275862;1.551724138;1.137931034;0.535714286;0.535714286;0.49200492;0.54618016;6
0.636363636;1;1.090909091;1.181818182;0.504672897;0.527131783;0.490506329;0.486111111;4
1.333333333;1.555555556;1.518518519;1.407407407;0.537735849;0.52733119;0.492105263;0.542890717;4
1.375;1.125;1.375;0.875;0.626373626;0.640776699;0.517857143;0.503937008;3
0.956521739;1.043478261;1.304347826;1.782608696;0.4;0.382575758;0.534506089;0.54887218;1
1.029411765;1.117647059;1.411764706;1.588235294;0.447204969;0.431266846;0.48272458;0.531376518;2
0.941176471;1.352941176;1.294117647;1.235294118;0.438423645;0.355029586;0.507900677;0.520607375;4
1.25;1.458333333;1.458333333;1.541666667;0.476744186;0.43772242;0.483266399;0.46875;5
1.52173913;0.869565217;1.608695652;1.434782609;0.54887218;0.425;0.489922481;0.538904899;1
1.2;1.333333333;1.533333333;1.4;0.487012987;0.34375;0.528066528;0.577669903;1
1.947368421;1.052631579;0.947368421;1.736842105;0.619354839;0.49197861;0.476357268;0.48020654;4
1.785714286;1.464285714;0.857142857;1.428571429;0.634920635;0.511560694;0.514285714;0.532608696;2
0.875;1.625;1.625;1.75;0.428571429;0.571428571;0.568527919;0.513513514;4
2.411764706;2;0.470588235;0.882352941;0.69005848;0.633802817;0.399527187;0.470238095;4
1.212121212;1.545454545;1.393939394;1.424242424;0.473684211;0.537433155;0.469607843;0.547244094;3
1.2;1.1;1.4;1.4;0.576923077;0.360655738;0.521604938;0.52016129;0
0.818181818;0.818181818;1.636363636;1.181818182;0.433962264;0.533898305;0.429967427;0.543026706;0
0.583333333;1.166666667;1.75;1.75;0.39083558;0.494535519;0.483450351;0.48800738;3
0.837837838;1.675675676;1.216216216;1.189189189;0.421750663;0.539503386;0.512526096;0.549242424;2
0.9;1.2;1.5;1.1;0.375;0.607692308;0.503289474;0.531847134;5
1.735294118;1.911764706;1.088235294;1.382352941;0.539083558;0.551351351;0.450413223;0.533950617;4
1.5;1;1.416666667;1.25;0.524193548;0.417391304;0.46984127;0.510928962;3
0.911764706;0.794117647;1.088235294;1.235294118;0.490322581;0.422535211;0.531007752;0.518518519;4
1.114285714;1.428571429;1.2;1.914285714;0.462311558;0.506203474;0.603988604;0.528819762;1
0.882352941;1.625;1.470588235;1.0625;0.399014778;0.561728395;0.484662577;0.544061303;2
1.222222222;1;1.777777778;1.222222222;0.471264368;0.361111111;0.5;0.5;5
0.833333333;1.166666667;1.333333333;1.666666667;0.534482759;0.5;0.545454545;0.554140127;1
0.333333333;2;1.666666667;1.333333333;0.608695652;0.583333333;0.466666667;0.432432432;2
1.863636364;2.681818182;1.681818182;0.727272727;0.532258065;0.605932203;0.527472527;0.416129032;5
0.805555556;1.472222222;1.25;1.361111111;0.484444444;0.569948187;0.523902439;0.501956947;3
2.807692308;1;1;1.192307692;0.58302583;0.382239382;0.458571429;0.532855436;3
1.176470588;1.382352941;1.441176471;1.235294118;0.473684211;0.606217617;0.501557632;0.557466063;4
3.205882353;1.205882353;0.882352941;1.147058824;0.573863636;0.516883117;0.472891566;0.462421712;3
1.363636364;1;1.636363636;1.727272727;0.56557377;0.592592593;0.47515528;0.515463918;2
1.166666667;1.055555556;1.444444444;1.055555556;0.507042254;0.504950495;0.509765625;0.469306931;2
3.25;1;2;2;0.525;0.545454545;0.451612903;0.537735849;6
0.785714286;1.071428571;1.428571429;1.571428571;0.466666667;0.446043165;0.438423645;0.437172775;2
1.066666667;0.857142857;1.466666667;1.714285714;0.503267974;0.472972973;0.543820225;0.488262911;4
1.230769231;0.923076923;1.923076923;1.461538462;0.427480916;0.493055556;0.507978723;0.515384615;3
0.8125;1.6875;2;0.875;0.45;0.534759358;0.532631579;0.530701754;4
1.631578947;1.25;1.052631579;1.45;0.570652174;0.521126761;0.530679934;0.499184339;5
1.352941176;1.470588235;1.117647059;1.117647059;0.611398964;0.460227273;0.475177305;0.471982759;3
3;1.828571429;0.914285714;0.771428571;0.581578947;0.426900585;0.41;0.470162749;4
0.857142857;1.392857143;1.821428571;1.214285714;0.402730375;0.621019108;0.565774156;0.556768559;1
1.333333333;2;0.666666667;1.333333333;0.541666667;0.535714286;0.488095238;0.52688172;4
1.107142857;1.178571429;1.107142857;1.321428571;0.505494505;0.489230769;0.484146341;0.469864699;2
1.952380952;2.857142857;1.285714286;1;0.572052402;0.586046512;0.446551724;0.457597173;2
1.2;1;1.2;1.6;0.311111111;0.679245283;0.4;0.516483516;3
1;0.333333333;0.5;1.666666667;0.425925926;0.47761194;0.539325843;0.50802139;3
0.85;1.15;1.25;1.45;0.470319635;0.514056225;0.606109325;0.506283662;1
0.888888889;1;2.333333333;1.111111111;0.447916667;0.509803922;0.522900763;0.513793103;3
1.666666667;1;1.166666667;1.083333333;0.52;0.5234375;0.479487179;0.522077922;5
2.617647059;1.235294118;0.558823529;1.382352941;0.653846154;0.48189415;0.425058548;0.469639469;2
2.740740741;0.888888889;0.814814815;1.518518519;0.617449664;0.4;0.416666667;0.505617978;7
1.034482759;1.275862069;1.448275862;1.344827586;0.430107527;0.474683544;0.4778157;0.506186727;0
1.037037037;1.444444444;1.666666667;1.296296296;0.417159763;0.580756014;0.500609013;0.491060787;4
1.571428571;1.333333333;1.666666667;2.238095238;0.506550218;0.422018349;0.47439759;0.471582181;0
1.171428571;1.542857143;1.2;1.571428571;0.5;0.483028721;0.555963303;0.471575023;5
1.357142857;0.857142857;1.071428571;1.214285714;0.535714286;0.450331126;0.548098434;0.5708061;6
1.142857143;1.142857143;1.428571429;1.857142857;0.481481481;0.424242424;0.561576355;0.609649123;1
0.823529412;0.647058824;1.529411765;1.852941176;0.483383686;0.513196481;0.521785335;0.524539877;3
1.611111111;1.083333333;1.194444444;1.416666667;0.554726368;0.446685879;0.560909091;0.478873239;1
1.4;1.529411765;1.285714286;1.382352941;0.464019851;0.56424581;0.460552268;0.498973306;0
1.272727273;1.545454545;1.272727273;0.818181818;0.604316547;0.469026549;0.531428571;0.484949833;5
1;1.181818182;1.181818182;1.590909091;0.51984127;0.397540984;0.4784;0.549382716;2
1.25;1.166666667;1.583333333;1.5;0.524137931;0.462686567;0.444108761;0.580128205;4
0.8;1.2;2;0.933333333;0.443708609;0.53164557;0.526077098;0.50678733;3
0.6875;0.8125;1.3125;1.9375;0.401197605;0.401197605;0.540117417;0.576305221;1
1.055555556;1.055555556;1.666666667;1.277777778;0.383419689;0.440758294;0.491365777;0.501048218;1
1.55;1.6;1.2;1.55;0.56097561;0.524663677;0.475743349;0.551669316;2
0.636363636;2.090909091;2.272727273;0.818181818;0.385964912;0.385321101;0.532894737;0.471751412;3
2.777777778;1.444444444;0.555555556;1.111111111;0.62195122;0.456521739;0.518518519;0.491638796;2
2.333333333;1.833333333;0.5;0.666666667;0.372881356;0.641509434;0.443298969;0.470588235;4
0.833333333;0.833333333;2;1.833333333;0.4375;0.518518519;0.553672316;0.524324324;1
1.133333333;1.2;1.466666667;1.4;0.393258427;0.417525773;0.523929471;0.488151659;1
1.470588235;2.852941176;1.764705882;0.764705882;0.509043928;0.712209302;0.523452158;0.391067538;7
1;1.5;0.75;0.75;0.42;0.46;0.472727273;0.5;2
1;1;2;1;0.5;0.705882353;0.53125;0.384615385;3
0.789473684;1.157894737;1.315789474;1.052631579;0.561497326;0.540540541;0.48440367;0.489051095;2
1.272727273;1.090909091;1.181818182;1.636363636;0.468965517;0.417391304;0.555160142;0.474327628;3
0.909090909;1;1.545454545;1.318181818;0.416030534;0.495967742;0.499215071;0.471228616;4
1.258064516;1.290322581;1.483870968;1.35483871;0.452449568;0.443804035;0.507411631;0.507095553;2
2.454545455;1.454545455;0.727272727;1.909090909;0.626984127;0.514285714;0.439344262;0.47972973;6
0.6;0.733333333;1.666666667;1.266666667;0.469387755;0.470149254;0.54587156;0.570776256;2
0.8;0.6;2;1.2;0.446808511;0.413793103;0.528301887;0.573529412;2
0.805555556;0.833333333;1.555555556;1.5;0.47740113;0.393530997;0.518036072;0.557948718;2
1;1;2;2;0.380952381;0.35;0.648148148;0.411764706;1
0.88;1.56;1.48;1.44;0.524017467;0.532142857;0.538922156;0.548843188;3
0.777777778;2.444444444;1.5;0.5;0.408284024;0.68;0.502722323;0.404814004;4
1;1.5;1;1;0.547169811;0.575757576;0.427350427;0.454545455;1
1.266666667;0.8;1.8;1.4;0.392405063;0.492424242;0.518248175;0.443935927;3
2.285714286;0.571428571;0.428571429;1.142857143;0.630769231;0.518518519;0.507537688;0.553571429;7
1.555555556;3.388888889;0.722222222;1.055555556;0.514893617;0.632768362;0.458174905;0.39047619;4
2;1.538461538;0.923076923;1.692307692;0.436893204;0.485507246;0.456730769;0.468513854;1
2.806451613;1.806451613;0.612903226;0.741935484;0.646464646;0.418604651;0.385496183;0.476578411;2
0.875;0.9375;1.40625;1.875;0.480645161;0.469135802;0.528824834;0.52297593;1
1.111111111;0.722222222;1.277777778;1.777777778;0.462441315;0.525;0.468719923;0.526518804;3
1;4;1.5;0;0.5;0.8;0.402985075;0.473684211;5
1.304347826;1.347826087;1.47826087;1.47826087;0.410852713;0.420849421;0.494987469;0.498484848;1
1.166666667;1.266666667;1.533333333;2.1;0.408945687;0.49859944;0.543554007;0.450189155;4
1.166666667;1.833333333;1.25;1.208333333;0.490118577;0.538983051;0.548431105;0.467248908;3
2;2;1;1;0.461538462;0.416666667;0.53125;0.35483871;1
1.882352941;1.176470588;1.705882353;1.588235294;0.528205128;0.431924883;0.516129032;0.50617284;3
2.125;1.375;1.125;0.875;0.510416667;0.38;0.4375;0.5;2
1.277777778;1.222222222;1.638888889;1.222222222;0.536231884;0.506329114;0.483398438;0.553859964;2
0;1;0;0;0.666666667;0.454545455;0.566666667;0.481481481;3
1.205882353;1.147058824;1.264705882;1.823529412;0.486803519;0.495677233;0.518761726;0.48630137;2
0.935483871;1.709677419;1.225806452;1.096774194;0.379204893;0.539358601;0.533872599;0.449026346;3
1.214285714;0.928571429;1.5;1.428571429;0.416216216;0.401459854;0.492268041;0.514672686;1
1.9375;0.75;0.875;1.875;0.643410853;0.424050633;0.473360656;0.51827957;4
0.8125;0.875;1.6875;1.25;0.393548387;0.568627451;0.504201681;0.5;1
0.944444444;1.444444444;1.277777778;1.5;0.434782609;0.615384615;0.441237113;0.55026455;4
1.081081081;1.540540541;1.459459459;1.459459459;0.404819277;0.521327014;0.545623836;0.546833185;3
1.176470588;1.529411765;1.411764706;1.647058824;0.473372781;0.413612565;0.528440367;0.513742072;3
1.526315789;1.263157895;1.052631579;2.157894737;0.513636364;0.427135678;0.541315346;0.485568761;7
0.958333333;1.166666667;1.208333333;1.583333333;0.486166008;0.403773585;0.608219178;0.555397727;2
1.40625;1.21875;1.15625;1.5;0.479784367;0.445070423;0.460385439;0.508733624;3
1.333333333;0.909090909;1.909090909;1.515151515;0.457386364;0.504643963;0.462209302;0.489904357;4
1.333333333;1.666666667;2.333333333;3;0.407407407;0.571428571;0.439655172;0.46969697;6
1.028571429;1.228571429;1.514285714;1.742857143;0.400537634;0.5525;0.537449393;0.516431925;5
0.5;2.5;2;1.5;0.607142857;0.666666667;0.52238806;0.373134328;3
0;2;1;1;0.625;0.5;0.409090909;0.46875;2
1.095238095;2.904761905;1.571428571;0.619047619;0.410480349;0.733333333;0.538834951;0.41218638;5
1.461538462;1.153846154;1.538461538;1;0.570469799;0.4;0.485714286;0.493224932;3
1.515151515;1.212121212;1.272727273;1.363636364;0.538461538;0.475826972;0.552399608;0.506937033;4
1;1.333333333;0.333333333;1.666666667;0.571428571;0.71875;0.471698113;0.614583333;3
0.885714286;1.457142857;1.714285714;1.371428571;0.391891892;0.443835616;0.564149227;0.491471215;1
0.888888889;0.851851852;1.481481481;2.074074074;0.503496503;0.523659306;0.491156463;0.52870494;0
3;1;2;2;0.625;0.5;0.451612903;0.555555556;3
0.764705882;0.823529412;1.941176471;1.588235294;0.426900585;0.407407407;0.521829522;0.5078125;0
1.4;2.6;1.6;0.4;0.534246575;0.409090909;0.517730496;0.420731707;2
1.636363636;0.848484848;1.515151515;1.151515152;0.506112469;0.483253589;0.519547325;0.526543879;4
3.166666667;1.277777778;0.555555556;2.055555556;0.653465347;0.442105263;0.441304348;0.484955752;5
1;1.484848485;1.909090909;1.757575758;0.451895044;0.514905149;0.523266857;0.524733269;3
0.785714286;1.928571429;1.214285714;1.857142857;0.524137931;0.578947368;0.526448363;0.488778055;3
0.5;5;0.5;1;0.666666667;0.5;0.472727273;0.462962963;1
1.666666667;1.0625;1.133333333;1.125;0.588235294;0.668478261;0.536687631;0.511111111;1
1.333333333;1.833333333;1.633333333;1.3;0.544117647;0.547683924;0.532100109;0.413752914;2
1.107142857;2.928571429;1.25;0.785714286;0.455128205;0.722222222;0.598591549;0.396325459;2
0.741935484;1.032258065;1.548387097;1.290322581;0.426426426;0.456338028;0.519547325;0.606451613;3
1.676470588;1.323529412;1.235294118;1.705882353;0.541463415;0.455012853;0.53892821;0.468538238;3
2.739130435;1.086956522;0.739130435;2.260869565;0.590909091;0.5;0.410138249;0.495021337;6
1.516129032;1.419354839;1.451612903;1.032258065;0.511811024;0.474860335;0.516164994;0.46196868;6
3.083333333;1.583333333;0.916666667;0.916666667;0.568627451;0.528776978;0.420127796;0.540372671;2
1;3.444444444;1.444444444;0.666666667;0.450549451;0.52173913;0.441176471;0.440613027;1
1.571428571;0.714285714;0.857142857;1.857142857;0.363636364;0.463157895;0.518918919;0.550239234;1
3.272727273;1.272727273;1.136363636;1.636363636;0.635514019;0.473895582;0.407129456;0.522222222;7
0.827586207;0.689655172;1.586206897;1.655172414;0.455882353;0.379790941;0.508571429;0.491905355;2
0.25;1.25;1;1;0.421052632;0.342105263;0.618644068;0.407079646;3
1.5;1.166666667;1.166666667;2.5;0.571428571;0.423728814;0.564102564;0.548387097;5
1.4;1.4;1.52;1.32;0.554421769;0.570342205;0.493543759;0.484076433;2
0.904761905;1.047619048;1.523809524;1.904761905;0.548837209;0.384;0.494680851;0.539735099;1
3;1;4;1;0.230769231;0.8;0.44;0.285714286;0
1.466666667;1.5;1.433333333;1.4;0.395348837;0.553191489;0.501730104;0.505760369;6
0.5;0.5;1;1.5;0.608695652;0.3;0.422222222;0.509433962;2
1.64;1.36;1.24;1.4;0.544871795;0.428571429;0.416088766;0.500680272;6
1.171428571;1.2;1.2;1.457142857;0.510050251;0.466019417;0.459652707;0.502502503;3
0;2;5;1;0;0.2;0.482758621;0.681818182;4
1.3125;0.875;1.3125;1.59375;0.453521127;0.543806647;0.505474453;0.537513998;1
0.852941176;1.088235294;1.5;1.264705882;0.439814815;0.434447301;0.507843137;0.5314164;1
1;2.545454545;1.863636364;0.636363636;0.379310345;0.654008439;0.540880503;0.497695853;2
1.363636364;2.363636364;1.363636364;0.863636364;0.48245614;0.634782609;0.485632184;0.49375;1
1.44;1.04;1.64;1.48;0.443298969;0.465909091;0.471895425;0.494736842;2
1.733333333;2.233333333;1.066666667;0.7;0.541666667;0.668769716;0.444576877;0.486013986;3
1.615384615;1.538461538;1.307692308;1.192307692;0.573170732;0.532646048;0.478991597;0.564294632;3
2.384615385;1.307692308;0.692307692;1.076923077;0.714285714;0.425287356;0.50877193;0.489071038;7
1.5;3.2;1.2;0.4;0.620689655;0.772277228;0.514705882;0.415322581;4
1;1;1;1;0.388888889;0.5;0.529411765;0.741935484;3
1.774193548;1.096774194;1.483870968;1.161290323;0.551020408;0.480825959;0.540022548;0.547045952;5
0.8;1;1.2;0.8;0.372093023;0.370967742;0.444444444;0.468085106;0
3.162162162;1.108108108;0.837837838;1.135135135;0.581395349;0.471563981;0.48189415;0.606946984;5
1.583333333;1;1;1.416666667;0.450819672;0.5;0.472392638;0.486486486;4
2;1;1;2;0.5;0.538461538;0.444444444;0.46875;2
2;1.333333333;0.666666667;2;0.689655172;0.75862069;0.397435897;0.485981308;1
0.96969697;1.303030303;1.606060606;1.636363636;0.466666667;0.54787234;0.510879849;0.516798419;3
3.090909091;1.090909091;0.545454545;2;0.76146789;0.38317757;0.402097902;0.573529412;4
0.894736842;1.631578947;1.421052632;1.210526316;0.589189189;0.56122449;0.546357616;0.478547855;1
1.4;0.8;2.8;1;0.395833333;0.476923077;0.571428571;0.43537415;1
0.65;0.8;1.75;1.3;0.435897436;0.573604061;0.513181019;0.484429066;2
0.852941176;1.705882353;2.029411765;1.5;0.50656168;0.4609375;0.524159664;0.451576577;1
1.407407407;1.481481481;1.407407407;1.592592593;0.631372549;0.506622517;0.391082803;0.513706794;6
1.75;0.875;0.375;1.25;0.428571429;0.443037975;0.502347418;0.423809524;5
1.166666667;1.583333333;1.083333333;1;0.484615385;0.588235294;0.54494382;0.56010929;3
1.214285714;1.642857143;1.357142857;1.428571429;0.527027027;0.471428571;0.5456621;0.459214502;3
1.27027027;1.864864865;1.864864865;1.324324324;0.489655172;0.545647558;0.435367115;0.417070805;1
1.666666667;1.166666667;1;2;0.448275862;0.347826087;0.490566038;0.470338983;2
1.142857143;1;1.5;1.642857143;0.319727891;0.41011236;0.586118252;0.602272727;4
1;1.136363636;1.318181818;1.181818182;0.370044053;0.497959184;0.53058104;0.509146341;2
0.6;2.6;1;0.7;0.495049505;0.76;0.541666667;0.506756757;3
1;0.903225806;1.258064516;1.35483871;0.430167598;0.529595016;0.52892562;0.513513514;5
1.121212121;1.727272727;1.242424242;1.242424242;0.493224932;0.551122195;0.558880309;0.53798127;1
0.821428571;0.821428571;1.5;1.857142857;0.418397626;0.43956044;0.508557457;0.53030303;5
1;1.153846154;1.692307692;1.692307692;0.378698225;0.540145985;0.593846154;0.539568345;2
1.8;1.6;0.6;1.4;0.533333333;0.46;0.483660131;0.568493151;3
3.692307692;1.307692308;0.923076923;1;0.488721805;0.642857143;0.44012945;0.519900498;3
0.952380952;1.333333333;1.714285714;1.285714286;0.390977444;0.47706422;0.484177215;0.490853659;5
0.866666667;1.2;1.533333333;1.466666667;0.496774194;0.511111111;0.538461538;0.458797327;0
1.545454545;1.272727273;1.363636364;1.454545455;0.586466165;0.638613861;0.469153515;0.388443018;3
0.764705882;1;1.882352941;1.352941176;0.388571429;0.363636364;0.574108818;0.525590551;2
1;0.428571429;1.571428571;1.571428571;0.505882353;0.492753623;0.428571429;0.513368984;3
1;1;0.5;1;0.484848485;0.64516129;0.491525424;0.46;4
0.852941176;1.176470588;1.617647059;1.117647059;0.414285714;0.64244186;0.509183673;0.53046953;4
3.333333333;2.333333333;1.133333333;0.866666667;0.617449664;0.666666667;0.405714286;0.494407159;5
1.5;1.5;4.5;0;0.517241379;0.6875;0.471698113;0.446428571;2
1.16;1.36;2.24;1.72;0.506451613;0.548387097;0.459665145;0.524234694;0
1.5;0.75;1.125;0.875;0.38961039;0.450549451;0.487084871;0.435146444;2
1.8;1;0.866666667;1.133333333;0.479674797;0.422077922;0.454361055;0.488997555;4
1.476190476;0.952380952;1.047619048;1.857142857;0.54978355;0.458715596;0.555384615;0.510366826;4
2;1;2;0.5;0.518518519;0.5625;0.403846154;0.483333333;3
1.071428571;0.857142857;1.142857143;1.642857143;0.406896552;0.506849315;0.493540052;0.535796767;1
1.8125;3.666666667;0.8125;0.866666667;0.443708609;0.512658228;0.462321792;0.433242507;3
